Country/Region,timestamp,conf_cases,recov_cases,death_cases
Greece,2020-02-16,0,0,0
Hong Kong,2020-02-16,57,2,1
Iceland,2020-02-16,0,0,0
India,2020-02-16,3,3,0
Iran,2020-02-16,0,0,0
Iraq,2020-02-16,0,0,0
Israel,2020-02-16,0,0,0
Italy,2020-02-16,3,0,0
Japan,2020-02-16,59,12,1
Kuwait,2020-02-16,0,0,0
Lebanon,2020-02-16,0,0,0
Lithuania,2020-02-16,0,0,0
Macau,2020-02-16,10,5,0
Mainland China,2020-02-16,70446,10748,1765
Malaysia,2020-02-16,22,7,0
Mexico,2020-02-16,0,0,0
Nepal,2020-02-16,1,1,0
Netherlands,2020-02-16,0,0,0
New Zealand,2020-02-16,0,0,0
Nigeria,2020-02-16,0,0,0
North Ireland,2020-02-16,0,0,0
North Macedonia,2020-02-16,0,0,0
Norway,2020-02-16,0,0,0
Oman,2020-02-16,0,0,0
Others,2020-02-16,355,0,0
Pakistan,2020-02-16,0,0,0
Philippines,2020-02-16,3,1,1
Romania,2020-02-16,0,0,0
Russia,2020-02-16,2,2,0
San Marino,2020-02-16,0,0,0
Singapore,2020-02-16,75,18,0
South Korea,2020-02-16,29,9,0
Spain,2020-02-16,2,2,0
Sri Lanka,2020-02-16,1,1,0
Sweden,2020-02-16,1,0,0
Switzerland,2020-02-16,0,0,0
Taiwan,2020-02-16,20,2,1
Thailand,2020-02-16,34,14,0
UK,2020-02-16,9,8,0
US,2020-02-16,15,3,0
United Arab Emirates,2020-02-16,9,4,0
Vietnam,2020-02-16,16,7,0
 Azerbaijan,2020-02-17,0,0,0
Afghanistan,2020-02-17,0,0,0
Algeria,2020-02-17,0,0,0
Australia,2020-02-17,15,10,0
Austria,2020-02-17,0,0,0
Bahrain,2020-02-17,0,0,0
Belarus,2020-02-17,0,0,0
Belgium,2020-02-17,1,1,0
Brazil,2020-02-17,0,0,0
Cambodia,2020-02-17,1,1,0
Canada,2020-02-17,8,1,0
Croatia,2020-02-17,0,0,0
Denmark,2020-02-17,0,0,0
Egypt,2020-02-17,1,0,0
Estonia,2020-02-17,0,0,0
Finland,2020-02-17,1,1,0
France,2020-02-17,12,4,1
Georgia,2020-02-17,0,0,0
Germany,2020-02-17,16,1,0
Greece,2020-02-17,0,0,0
Hong Kong,2020-02-17,60,2,1
Iceland,2020-02-17,0,0,0
India,2020-02-17,3,3,0
Iran,2020-02-17,0,0,0
Iraq,2020-02-17,0,0,0
Israel,2020-02-17,0,0,0
Italy,2020-02-17,3,0,0
Japan,2020-02-17,66,12,1
Kuwait,2020-02-17,0,0,0
Lebanon,2020-02-17,0,0,0
Lithuania,2020-02-17,0,0,0
Macau,2020-02-17,10,5,0
Mainland China,2020-02-17,72364,12455,1863
Malaysia,2020-02-17,22,7,0
Mexico,2020-02-17,0,0,0
Nepal,2020-02-17,1,1,0
Netherlands,2020-02-17,0,0,0
New Zealand,2020-02-17,0,0,0
Nigeria,2020-02-17,0,0,0
North Ireland,2020-02-17,0,0,0
North Macedonia,2020-02-17,0,0,0
Norway,2020-02-17,0,0,0
Oman,2020-02-17,0,0,0
Others,2020-02-17,454,0,0
Pakistan,2020-02-17,0,0,0
Philippines,2020-02-17,3,1,1
Romania,2020-02-17,0,0,0
Russia,2020-02-17,2,2,0
San Marino,2020-02-17,0,0,0
Singapore,2020-02-17,77,24,0
South Korea,2020-02-17,30,10,0
Spain,2020-02-17,2,2,0
Sri Lanka,2020-02-17,1,1,0
Sweden,2020-02-17,1,0,0
Switzerland,2020-02-17,0,0,0
Taiwan,2020-02-17,22,2,1
Thailand,2020-02-17,35,15,0
UK,2020-02-17,9,8,0
US,2020-02-17,15,3,0
United Arab Emirates,2020-02-17,9,4,0
Vietnam,2020-02-17,16,7,0
 Azerbaijan,2020-02-18,0,0,0
Afghanistan,2020-02-18,0,0,0
Algeria,2020-02-18,0,0,0
Australia,2020-02-18,15,10,0
Austria,2020-02-18,0,0,0
Bahrain,2020-02-18,0,0,0
Belarus,2020-02-18,0,0,0
Belgium,2020-02-18,1,1,0
Brazil,2020-02-18,0,0,0
Cambodia,2020-02-18,1,1,0
Canada,2020-02-18,8,1,0
Croatia,2020-02-18,0,0,0
Denmark,2020-02-18,0,0,0
Egypt,2020-02-18,1,0,0
Estonia,2020-02-18,0,0,0
Finland,2020-02-18,1,1,0
France,2020-02-18,12,4,1
Georgia,2020-02-18,0,0,0
Germany,2020-02-18,16,12,0
Greece,2020-02-18,0,0,0
Hong Kong,2020-02-18,62,2,1
Iceland,2020-02-18,0,0,0
India,2020-02-18,3,3,0
Iran,2020-02-18,0,0,0
Iraq,2020-02-18,0,0,0
Israel,2020-02-18,0,0,0
Italy,2020-02-18,3,0,0
Japan,2020-02-18,74,13,1
Kuwait,2020-02-18,0,0,0
Lebanon,2020-02-18,0,0,0
Lithuania,2020-02-18,0,0,0
Macau,2020-02-18,10,5,0
Mainland China,2020-02-18,74139,14199,2002
Malaysia,2020-02-18,22,13,0
Mexico,2020-02-18,0,0,0
Nepal,2020-02-18,1,1,0
Netherlands,2020-02-18,0,0,0
New Zealand,2020-02-18,0,0,0
Nigeria,2020-02-18,0,0,0
North Ireland,2020-02-18,0,0,0
North Macedonia,2020-02-18,0,0,0
Norway,2020-02-18,0,0,0
Oman,2020-02-18,0,0,0
Others,2020-02-18,542,0,0
Pakistan,2020-02-18,0,0,0
Philippines,2020-02-18,3,1,1
Romania,2020-02-18,0,0,0
Russia,2020-02-18,2,2,0
San Marino,2020-02-18,0,0,0
Singapore,2020-02-18,81,29,0
South Korea,2020-02-18,31,12,0
Spain,2020-02-18,2,2,0
Sri Lanka,2020-02-18,1,1,0
Sweden,2020-02-18,1,0,0
Switzerland,2020-02-18,0,0,0
Taiwan,2020-02-18,22,2,1
Thailand,2020-02-18,35,15,0
UK,2020-02-18,9,8,0
US,2020-02-18,15,3,0
United Arab Emirates,2020-02-18,9,4,0
Vietnam,2020-02-18,16,7,0
 Azerbaijan,2020-02-19,0,0,0
Afghanistan,2020-02-19,0,0,0
Algeria,2020-02-19,0,0,0
Australia,2020-02-19,15,10,0
Austria,2020-02-19,0,0,0
Bahrain,2020-02-19,0,0,0
Belarus,2020-02-19,0,0,0
Belgium,2020-02-19,1,1,0
Brazil,2020-02-19,0,0,0
Cambodia,2020-02-19,1,1,0
Canada,2020-02-19,8,1,0
Croatia,2020-02-19,0,0,0
Denmark,2020-02-19,0,0,0
Egypt,2020-02-19,1,0,0
Estonia,2020-02-19,0,0,0
Finland,2020-02-19,1,1,0
France,2020-02-19,12,4,1
Georgia,2020-02-19,0,0,0
Germany,2020-02-19,16,12,0
Greece,2020-02-19,0,0,0
Hong Kong,2020-02-19,63,5,2
Iceland,2020-02-19,0,0,0
India,2020-02-19,3,3,0
Iran,2020-02-19,2,0,2
Iraq,2020-02-19,0,0,0
Israel,2020-02-19,0,0,0
Italy,2020-02-19,3,0,0
Japan,2020-02-19,84,18,1
Kuwait,2020-02-19,0,0,0
Lebanon,2020-02-19,0,0,0
Lithuania,2020-02-19,0,0,0
Macau,2020-02-19,10,5,0
Mainland China,2020-02-19,74546,15952,2114
Malaysia,2020-02-19,22,15,0
Mexico,2020-02-19,0,0,0
Nepal,2020-02-19,1,1,0
Netherlands,2020-02-19,0,0,0
New Zealand,2020-02-19,0,0,0
Nigeria,2020-02-19,0,0,0
North Ireland,2020-02-19,0,0,0
North Macedonia,2020-02-19,0,0,0
Norway,2020-02-19,0,0,0
Oman,2020-02-19,0,0,0
Others,2020-02-19,621,1,0
Pakistan,2020-02-19,0,0,0
Philippines,2020-02-19,3,1,1
Romania,2020-02-19,0,0,0
Russia,2020-02-19,2,2,0
San Marino,2020-02-19,0,0,0
Singapore,2020-02-19,84,34,0
South Korea,2020-02-19,31,12,0
Spain,2020-02-19,2,2,0
Sri Lanka,2020-02-19,1,1,0
Sweden,2020-02-19,1,0,0
Switzerland,2020-02-19,0,0,0
Taiwan,2020-02-19,23,2,1
Thailand,2020-02-19,35,15,0
UK,2020-02-19,9,8,0
US,2020-02-19,15,3,0
United Arab Emirates,2020-02-19,9,4,0
Vietnam,2020-02-19,16,7,0
 Azerbaijan,2020-02-20,0,0,0
Afghanistan,2020-02-20,0,0,0
Algeria,2020-02-20,0,0,0
Australia,2020-02-20,15,10,0
Austria,2020-02-20,0,0,0
Bahrain,2020-02-20,0,0,0
Belarus,2020-02-20,0,0,0
Belgium,2020-02-20,1,1,0
Brazil,2020-02-20,0,0,0
Cambodia,2020-02-20,1,1,0
Canada,2020-02-20,8,1,0
Croatia,2020-02-20,0,0,0
Denmark,2020-02-20,0,0,0
Egypt,2020-02-20,1,0,0
Estonia,2020-02-20,0,0,0
Finland,2020-02-20,1,1,0
France,2020-02-20,12,4,1
Georgia,2020-02-20,0,0,0
Germany,2020-02-20,16,12,0
Greece,2020-02-20,0,0,0
Hong Kong,2020-02-20,68,6,2
Iceland,2020-02-20,0,0,0
India,2020-02-20,3,3,0
Iran,2020-02-20,5,0,2
Iraq,2020-02-20,0,0,0
Israel,2020-02-20,0,0,0
Italy,2020-02-20,3,0,0
Japan,2020-02-20,94,18,1
Kuwait,2020-02-20,0,0,0
Lebanon,2020-02-20,0,0,0
Lithuania,2020-02-20,0,0,0
Macau,2020-02-20,10,6,0
Mainland China,2020-02-20,74999,18002,2236
Malaysia,2020-02-20,22,15,0
Mexico,2020-02-20,0,0,0
Nepal,2020-02-20,1,1,0
Netherlands,2020-02-20,0,0,0
New Zealand,2020-02-20,0,0,0
Nigeria,2020-02-20,0,0,0
North Ireland,2020-02-20,0,0,0
North Macedonia,2020-02-20,0,0,0
Norway,2020-02-20,0,0,0
Oman,2020-02-20,0,0,0
Others,2020-02-20,634,1,2
Pakistan,2020-02-20,0,0,0
Philippines,2020-02-20,3,1,1
Romania,2020-02-20,0,0,0
Russia,2020-02-20,2,2,0
San Marino,2020-02-20,0,0,0
Singapore,2020-02-20,84,34,0
South Korea,2020-02-20,104,16,1
Spain,2020-02-20,2,2,0
Sri Lanka,2020-02-20,1,1,0
Sweden,2020-02-20,1,0,0
Switzerland,2020-02-20,0,0,0
Taiwan,2020-02-20,24,2,1
Thailand,2020-02-20,35,15,0
UK,2020-02-20,9,8,0
US,2020-02-20,15,3,0
United Arab Emirates,2020-02-20,9,4,0
Vietnam,2020-02-20,16,7,0
 Azerbaijan,2020-02-21,0,0,0
Afghanistan,2020-02-21,0,0,0
Algeria,2020-02-21,0,0,0
Australia,2020-02-21,19,11,0
Austria,2020-02-21,0,0,0
Bahrain,2020-02-21,0,0,0
Belarus,2020-02-21,0,0,0
Belgium,2020-02-21,1,1,0
Brazil,2020-02-21,0,0,0
Cambodia,2020-02-21,1,1,0
Canada,2020-02-21,9,3,0
Croatia,2020-02-21,0,0,0
Denmark,2020-02-21,0,0,0
Egypt,2020-02-21,1,0,0
Estonia,2020-02-21,0,0,0
Finland,2020-02-21,1,1,0
France,2020-02-21,12,4,1
Georgia,2020-02-21,0,0,0
Germany,2020-02-21,16,14,0
Greece,2020-02-21,0,0,0
Hong Kong,2020-02-21,68,5,2
Iceland,2020-02-21,0,0,0
India,2020-02-21,3,3,0
Iran,2020-02-21,18,0,4
Iraq,2020-02-21,0,0,0
Israel,2020-02-21,1,0,0
Italy,2020-02-21,20,0,1
Japan,2020-02-21,105,22,1
Kuwait,2020-02-21,0,0,0
Lebanon,2020-02-21,1,0,0
Lithuania,2020-02-21,0,0,0
Macau,2020-02-21,10,6,0
Mainland China,2020-02-21,75472,18693,2236
Malaysia,2020-02-21,22,15,0
Mexico,2020-02-21,0,0,0
Nepal,2020-02-21,1,1,0
Netherlands,2020-02-21,0,0,0
New Zealand,2020-02-21,0,0,0
Nigeria,2020-02-21,0,0,0
North Ireland,2020-02-21,0,0,0
North Macedonia,2020-02-21,0,0,0
Norway,2020-02-21,0,0,0
Oman,2020-02-21,0,0,0
Others,2020-02-21,634,1,2
Pakistan,2020-02-21,0,0,0
Philippines,2020-02-21,3,1,1
Romania,2020-02-21,0,0,0
Russia,2020-02-21,2,2,0
San Marino,2020-02-21,0,0,0
Singapore,2020-02-21,85,37,0
South Korea,2020-02-21,204,16,2
Spain,2020-02-21,2,2,0
Sri Lanka,2020-02-21,1,1,0
Sweden,2020-02-21,1,0,0
Switzerland,2020-02-21,0,0,0
Taiwan,2020-02-21,26,2,1
Thailand,2020-02-21,35,17,0
UK,2020-02-21,9,8,0
US,2020-02-21,35,5,0
United Arab Emirates,2020-02-21,9,4,0
Vietnam,2020-02-21,16,14,0
 Azerbaijan,2020-02-22,0,0,0
Afghanistan,2020-02-22,0,0,0
Algeria,2020-02-22,0,0,0
Australia,2020-02-22,22,11,0
Austria,2020-02-22,0,0,0
Bahrain,2020-02-22,0,0,0
Belarus,2020-02-22,0,0,0
Belgium,2020-02-22,1,1,0
Brazil,2020-02-22,0,0,0
Cambodia,2020-02-22,1,1,0
Canada,2020-02-22,9,3,0
Croatia,2020-02-22,0,0,0
Denmark,2020-02-22,0,0,0
Egypt,2020-02-22,1,0,0
Estonia,2020-02-22,0,0,0
Finland,2020-02-22,1,1,0
France,2020-02-22,12,4,1
Georgia,2020-02-22,0,0,0
Germany,2020-02-22,16,14,0
Greece,2020-02-22,0,0,0
Hong Kong,2020-02-22,69,6,2
Iceland,2020-02-22,0,0,0
India,2020-02-22,3,3,0
Iran,2020-02-22,28,0,5
Iraq,2020-02-22,0,0,0
Israel,2020-02-22,1,0,0
Italy,2020-02-22,62,1,2
Japan,2020-02-22,122,22,1
Kuwait,2020-02-22,0,0,0
Lebanon,2020-02-22,1,0,0
Lithuania,2020-02-22,0,0,0
Macau,2020-02-22,10,6,0
Mainland China,2020-02-22,76922,22687,2441
Malaysia,2020-02-22,22,15,0
Mexico,2020-02-22,0,0,0
Nepal,2020-02-22,1,1,0
Netherlands,2020-02-22,0,0,0
New Zealand,2020-02-22,0,0,0
Nigeria,2020-02-22,0,0,0
North Ireland,2020-02-22,0,0,0
North Macedonia,2020-02-22,0,0,0
Norway,2020-02-22,0,0,0
Oman,2020-02-22,0,0,0
Others,2020-02-22,634,1,2
Pakistan,2020-02-22,0,0,0
Philippines,2020-02-22,3,1,1
Romania,2020-02-22,0,0,0
Russia,2020-02-22,2,2,0
San Marino,2020-02-22,0,0,0
Singapore,2020-02-22,85,37,0
South Korea,2020-02-22,433,16,2
Spain,2020-02-22,2,2,0
Sri Lanka,2020-02-22,1,1,0
Sweden,2020-02-22,1,0,0
Switzerland,2020-02-22,0,0,0
Taiwan,2020-02-22,26,2,1
Thailand,2020-02-22,35,17,0
UK,2020-02-22,9,8,0
US,2020-02-22,35,5,0
United Arab Emirates,2020-02-22,13,4,0
Vietnam,2020-02-22,16,14,0
 Azerbaijan,2020-02-23,0,0,0
Afghanistan,2020-02-23,0,0,0
Algeria,2020-02-23,0,0,0
Australia,2020-02-23,22,11,0
Austria,2020-02-23,0,0,0
Bahrain,2020-02-23,0,0,0
Belarus,2020-02-23,0,0,0
Belgium,2020-02-23,1,1,0
Brazil,2020-02-23,0,0,0
Cambodia,2020-02-23,1,1,0
Canada,2020-02-23,9,3,0
Croatia,2020-02-23,0,0,0
Denmark,2020-02-23,0,0,0
Egypt,2020-02-23,1,0,0
Estonia,2020-02-23,0,0,0
Finland,2020-02-23,1,1,0
France,2020-02-23,12,4,1
Georgia,2020-02-23,0,0,0
Germany,2020-02-23,16,14,0
Greece,2020-02-23,0,0,0
Hong Kong,2020-02-23,74,11,2
Iceland,2020-02-23,0,0,0
India,2020-02-23,3,3,0
Iran,2020-02-23,43,0,8
Iraq,2020-02-23,0,0,0
Israel,2020-02-23,1,0,0
Italy,2020-02-23,155,2,3
Japan,2020-02-23,147,22,1
Kuwait,2020-02-23,0,0,0
Lebanon,2020-02-23,1,0,0
Lithuania,2020-02-23,0,0,0
Macau,2020-02-23,10,6,0
Mainland China,2020-02-23,76938,23170,2443
Malaysia,2020-02-23,22,15,0
Mexico,2020-02-23,0,0,0
Nepal,2020-02-23,1,1,0
Netherlands,2020-02-23,0,0,0
New Zealand,2020-02-23,0,0,0
Nigeria,2020-02-23,0,0,0
North Ireland,2020-02-23,0,0,0
North Macedonia,2020-02-23,0,0,0
Norway,2020-02-23,0,0,0
Oman,2020-02-23,0,0,0
Others,2020-02-23,691,0,3
Pakistan,2020-02-23,0,0,0
Philippines,2020-02-23,3,1,1
Romania,2020-02-23,0,0,0
Russia,2020-02-23,2,2,0
San Marino,2020-02-23,0,0,0
Singapore,2020-02-23,89,51,0
South Korea,2020-02-23,602,18,6
Spain,2020-02-23,2,2,0
Sri Lanka,2020-02-23,1,1,0
Sweden,2020-02-23,1,0,0
Switzerland,2020-02-23,0,0,0
Taiwan,2020-02-23,28,2,1
Thailand,2020-02-23,35,21,0
UK,2020-02-23,9,8,0
US,2020-02-23,35,5,0
United Arab Emirates,2020-02-23,13,4,0
Vietnam,2020-02-23,16,14,0
 Azerbaijan,2020-02-24,0,0,0
Afghanistan,2020-02-24,1,0,0
Algeria,2020-02-24,0,0,0
Australia,2020-02-24,22,11,0
Austria,2020-02-24,0,0,0
Bahrain,2020-02-24,1,0,0
Belarus,2020-02-24,0,0,0
Belgium,2020-02-24,1,1,0
Brazil,2020-02-24,0,0,0
Cambodia,2020-02-24,1,1,0
Canada,2020-02-24,10,3,0
Croatia,2020-02-24,0,0,0
Denmark,2020-02-24,0,0,0
Egypt,2020-02-24,1,0,0
Estonia,2020-02-24,0,0,0
Finland,2020-02-24,1,1,0
France,2020-02-24,12,4,1
Georgia,2020-02-24,0,0,0
Germany,2020-02-24,16,14,0
Greece,2020-02-24,0,0,0
Hong Kong,2020-02-24,79,19,2
Iceland,2020-02-24,0,0,0
India,2020-02-24,3,3,0
Iran,2020-02-24,61,0,12
Iraq,2020-02-24,1,0,0
Israel,2020-02-24,1,0,0
Italy,2020-02-24,229,1,7
Japan,2020-02-24,159,22,1
Kuwait,2020-02-24,1,0,0
Lebanon,2020-02-24,1,0,0
Lithuania,2020-02-24,0,0,0
Macau,2020-02-24,10,6,0
Mainland China,2020-02-24,77152,24990,2593
Malaysia,2020-02-24,22,18,0
Mexico,2020-02-24,0,0,0
Nepal,2020-02-24,1,1,0
Netherlands,2020-02-24,0,0,0
New Zealand,2020-02-24,0,0,0
Nigeria,2020-02-24,0,0,0
North Ireland,2020-02-24,0,0,0
North Macedonia,2020-02-24,0,0,0
Norway,2020-02-24,0,0,0
Oman,2020-02-24,2,0,0
Others,2020-02-24,691,0,3
Pakistan,2020-02-24,0,0,0
Philippines,2020-02-24,3,1,1
Romania,2020-02-24,0,0,0
Russia,2020-02-24,2,2,0
San Marino,2020-02-24,0,0,0
Singapore,2020-02-24,89,51,0
South Korea,2020-02-24,833,18,8
Spain,2020-02-24,2,2,0
Sri Lanka,2020-02-24,1,1,0
Sweden,2020-02-24,1,0,0
Switzerland,2020-02-24,0,0,0
Taiwan,2020-02-24,30,5,1
Thailand,2020-02-24,35,21,0
UK,2020-02-24,13,8,0
US,2020-02-24,53,5,0
United Arab Emirates,2020-02-24,13,4,0
Vietnam,2020-02-24,16,14,0
 Azerbaijan,2020-02-25,0,0,0
Afghanistan,2020-02-25,1,0,0
Algeria,2020-02-25,1,0,0
Australia,2020-02-25,22,11,0
Austria,2020-02-25,2,0,0
Bahrain,2020-02-25,23,0,0
Belarus,2020-02-25,0,0,0
Belgium,2020-02-25,1,1,0
Brazil,2020-02-25,0,0,0
Cambodia,2020-02-25,1,1,0
Canada,2020-02-25,11,3,0
Croatia,2020-02-25,1,0,0
Denmark,2020-02-25,0,0,0
Egypt,2020-02-25,1,0,0
Estonia,2020-02-25,0,0,0
Finland,2020-02-25,1,1,0
France,2020-02-25,14,11,1
Georgia,2020-02-25,0,0,0
Germany,2020-02-25,17,14,0
Greece,2020-02-25,0,0,0
Hong Kong,2020-02-25,84,19,2
Iceland,2020-02-25,0,0,0
India,2020-02-25,3,3,0
Iran,2020-02-25,95,0,16
Iraq,2020-02-25,1,0,0
Israel,2020-02-25,1,0,0
Italy,2020-02-25,322,1,10
Japan,2020-02-25,170,22,1
Kuwait,2020-02-25,11,0,0
Lebanon,2020-02-25,1,0,0
Lithuania,2020-02-25,0,0,0
Macau,2020-02-25,10,7,0
Mainland China,2020-02-25,77660,27650,2663
Malaysia,2020-02-25,22,18,0
Mexico,2020-02-25,0,0,0
Nepal,2020-02-25,1,1,0
Netherlands,2020-02-25,0,0,0
New Zealand,2020-02-25,0,0,0
Nigeria,2020-02-25,0,0,0
North Ireland,2020-02-25,0,0,0
North Macedonia,2020-02-25,0,0,0
Norway,2020-02-25,0,0,0
Oman,2020-02-25,2,0,0
Others,2020-02-25,691,0,3
Pakistan,2020-02-25,0,0,0
Philippines,2020-02-25,3,1,1
Romania,2020-02-25,0,0,0
Russia,2020-02-25,2,2,0
San Marino,2020-02-25,0,0,0
Singapore,2020-02-25,91,53,0
South Korea,2020-02-25,977,22,10
Spain,2020-02-25,6,2,0
Sri Lanka,2020-02-25,1,1,0
Sweden,2020-02-25,1,0,0
Switzerland,2020-02-25,1,0,0
Taiwan,2020-02-25,31,5,1
Thailand,2020-02-25,37,22,0
UK,2020-02-25,13,8,0
US,2020-02-25,53,6,0
United Arab Emirates,2020-02-25,13,4,0
Vietnam,2020-02-25,16,16,0
 Azerbaijan,2020-02-26,0,0,0
Afghanistan,2020-02-26,1,0,0
Algeria,2020-02-26,1,0,0
Australia,2020-02-26,22,11,0
Austria,2020-02-26,2,0,0
Bahrain,2020-02-26,33,0,0
Belarus,2020-02-26,0,0,0
Belgium,2020-02-26,1,1,0
Brazil,2020-02-26,1,0,0
Cambodia,2020-02-26,1,1,0
Canada,2020-02-26,11,3,0
Croatia,2020-02-26,3,0,0
Denmark,2020-02-26,0,0,0
Egypt,2020-02-26,1,0,0
Estonia,2020-02-26,0,0,0
Finland,2020-02-26,2,1,0
France,2020-02-26,18,11,2
Georgia,2020-02-26,1,0,0
Germany,2020-02-26,27,15,0
Greece,2020-02-26,1,0,0
Hong Kong,2020-02-26,91,24,2
Iceland,2020-02-26,0,0,0
India,2020-02-26,3,3,0
Iran,2020-02-26,139,49,19
Iraq,2020-02-26,5,0,0
Israel,2020-02-26,2,0,0
Italy,2020-02-26,453,3,12
Japan,2020-02-26,189,22,2
Kuwait,2020-02-26,26,0,0
Lebanon,2020-02-26,2,0,0
Lithuania,2020-02-26,0,0,0
Macau,2020-02-26,10,7,0
Mainland China,2020-02-26,78065,30053,2715
Malaysia,2020-02-26,22,18,0
Mexico,2020-02-26,0,0,0
Nepal,2020-02-26,1,1,0
Netherlands,2020-02-26,0,0,0
New Zealand,2020-02-26,0,0,0
Nigeria,2020-02-26,0,0,0
North Ireland,2020-02-26,0,0,0
North Macedonia,2020-02-26,1,0,0
Norway,2020-02-26,1,0,0
Oman,2020-02-26,4,0,0
Others,2020-02-26,705,10,4
Pakistan,2020-02-26,2,0,0
Philippines,2020-02-26,3,1,1
Romania,2020-02-26,1,0,0
Russia,2020-02-26,2,2,0
San Marino,2020-02-26,0,0,0
Singapore,2020-02-26,93,62,0
South Korea,2020-02-26,1261,22,12
Spain,2020-02-26,13,2,0
Sri Lanka,2020-02-26,1,1,0
Sweden,2020-02-26,2,0,0
Switzerland,2020-02-26,1,0,0
Taiwan,2020-02-26,32,5,1
Thailand,2020-02-26,40,22,0
UK,2020-02-26,13,8,0
US,2020-02-26,59,6,0
United Arab Emirates,2020-02-26,13,4,0
Vietnam,2020-02-26,16,16,0
 Azerbaijan,2020-02-27,0,0,0
Afghanistan,2020-02-27,1,0,0
Algeria,2020-02-27,1,0,0
Australia,2020-02-27,23,11,0
Austria,2020-02-27,3,0,0
Bahrain,2020-02-27,33,0,0
Belarus,2020-02-27,0,0,0
Belgium,2020-02-27,1,1,0
Brazil,2020-02-27,1,0,0
Cambodia,2020-02-27,1,1,0
Canada,2020-02-27,13,6,0
Croatia,2020-02-27,3,0,0
Denmark,2020-02-27,1,0,0
Egypt,2020-02-27,1,0,0
Estonia,2020-02-27,1,0,0
Finland,2020-02-27,2,1,0
France,2020-02-27,38,11,2
Georgia,2020-02-27,1,0,0
Germany,2020-02-27,46,16,0
Greece,2020-02-27,3,0,0
Hong Kong,2020-02-27,92,24,2
Iceland,2020-02-27,0,0,0
India,2020-02-27,3,3,0
Iran,2020-02-27,245,49,26
Iraq,2020-02-27,7,0,0
Israel,2020-02-27,3,1,0
Italy,2020-02-27,655,45,17
Japan,2020-02-27,214,22,4
Kuwait,2020-02-27,43,0,0
Lebanon,2020-02-27,2,0,0
Lithuania,2020-02-27,0,0,0
Macau,2020-02-27,10,8,0
Mainland China,2020-02-27,78498,32898,2744
Malaysia,2020-02-27,23,18,0
Mexico,2020-02-27,0,0,0
Nepal,2020-02-27,1,1,0
Netherlands,2020-02-27,1,0,0
New Zealand,2020-02-27,0,0,0
Nigeria,2020-02-27,0,0,0
North Ireland,2020-02-27,0,0,0
North Macedonia,2020-02-27,1,0,0
Norway,2020-02-27,1,0,0
Oman,2020-02-27,4,0,0
Others,2020-02-27,705,10,4
Pakistan,2020-02-27,2,0,0
Philippines,2020-02-27,3,1,1
Romania,2020-02-27,1,0,0
Russia,2020-02-27,2,2,0
San Marino,2020-02-27,1,0,0
Singapore,2020-02-27,93,62,0
South Korea,2020-02-27,1766,22,13
Spain,2020-02-27,15,2,0
Sri Lanka,2020-02-27,1,1,0
Sweden,2020-02-27,7,0,0
Switzerland,2020-02-27,8,0,0
Taiwan,2020-02-27,32,5,1
Thailand,2020-02-27,40,22,0
UK,2020-02-27,15,8,0
US,2020-02-27,60,6,0
United Arab Emirates,2020-02-27,13,4,0
Vietnam,2020-02-27,16,16,0
 Azerbaijan,2020-02-28,1,0,0
Afghanistan,2020-02-28,1,0,0
Algeria,2020-02-28,1,0,0
Australia,2020-02-28,23,11,0
Austria,2020-02-28,3,0,0
Bahrain,2020-02-28,36,0,0
Belarus,2020-02-28,1,0,0
Belgium,2020-02-28,1,1,0
Brazil,2020-02-28,1,0,0
Cambodia,2020-02-28,1,1,0
Canada,2020-02-28,14,6,0
Croatia,2020-02-28,5,0,0
Denmark,2020-02-28,1,0,0
Egypt,2020-02-28,1,1,0
Estonia,2020-02-28,1,0,0
Finland,2020-02-28,2,1,0
France,2020-02-28,57,11,2
Georgia,2020-02-28,1,0,0
Germany,2020-02-28,48,16,0
Greece,2020-02-28,4,0,0
Hong Kong,2020-02-28,94,30,2
Iceland,2020-02-28,1,0,0
India,2020-02-28,3,3,0
Iran,2020-02-28,388,73,34
Iraq,2020-02-28,7,0,0
Israel,2020-02-28,4,1,0
Italy,2020-02-28,888,46,21
Japan,2020-02-28,228,22,4
Kuwait,2020-02-28,45,0,0
Lebanon,2020-02-28,2,0,0
Lithuania,2020-02-28,1,0,0
Macau,2020-02-28,10,8,0
Mainland China,2020-02-28,78824,36291,2788
Malaysia,2020-02-28,23,18,0
Mexico,2020-02-28,1,0,0
Nepal,2020-02-28,1,1,0
Netherlands,2020-02-28,1,0,0
New Zealand,2020-02-28,1,0,0
Nigeria,2020-02-28,1,0,0
North Ireland,2020-02-28,1,0,0
North Macedonia,2020-02-28,1,0,0
Norway,2020-02-28,6,0,0
Oman,2020-02-28,4,0,0
Others,2020-02-28,705,10,1
Pakistan,2020-02-28,2,0,0
Philippines,2020-02-28,3,1,1
Romania,2020-02-28,3,0,0
Russia,2020-02-28,2,2,0
San Marino,2020-02-28,1,0,0
Singapore,2020-02-28,93,62,0
South Korea,2020-02-28,2337,22,13
Spain,2020-02-28,32,2,0
Sri Lanka,2020-02-28,1,1,0
Sweden,2020-02-28,7,0,0
Switzerland,2020-02-28,8,0,0
Taiwan,2020-02-28,34,6,1
Thailand,2020-02-28,41,28,0
UK,2020-02-28,20,8,0
US,2020-02-28,62,7,0
